business_id,score,date,type
3616,94,12/17/2014,routine
3616,92,03/19/2014,routine
3616,85,07/23/2013,routine
3621,89,05/28/2015,routine
3621,98,03/25/2014,routine
3621,89,09/26/2013,routine
3623,86,11/17/2015,routine
3623,90,08/11/2014,routine
3623,90,01/28/2014,routine
3623,83,06/12/2013,routine
3626,92,01/27/2015,routine
3626,94,02/25/2014,routine
3626,92,07/01/2013,routine
3630,92,02/28/2014,routine
3631,96,09/30/2013,routine
3633,88,12/16/2015,routine
3633,90,04/02/2015,routine
3633,96,02/26/2014,routine
3639,79,05/12/2015,routine
3639,85,01/22/2014,routine
3639,85,05/13/2013,routine
3640,81,11/20/2014,routine
3640,72,10/29/2013,routine
3640,88,05/07/2013,routine
3642,94,10/29/2015,routine
3642,96,08/04/2014,routine
3643,94,06/17/2014,routine
3643,94,12/13/2013,routine
3643,96,05/10/2013,routine
3645,92,04/29/2015,routine
3645,89,07/09/2013,routine
3646,98,04/08/2015,routine
3646,100,08/29/2013,routine
3649,94,10/03/2014,routine
3649,92,12/16/2013,routine
3651,87,12/29/2015,routine
3651,96,04/28/2014,routine
3651,91,11/06/2013,routine
3651,93,05/21/2013,routine
3655,100,09/29/2015,routine
3655,96,01/26/2015,routine
3655,96,11/12/2013,routine
3659,73,04/02/2015,routine
3659,85,06/17/2014,routine
3661,86,01/07/2016,routine
3661,93,04/18/2014,routine
3661,98,10/22/2013,routine
3661,93,04/25/2013,routine
3664,79,05/13/2015,routine
3664,92,04/02/2014,routine
3664,92,10/03/2013,routine
3665,89,05/29/2015,routine
3665,100,02/25/2014,routine
3665,100,09/04/2013,routine
3674,98,03/17/2016,routine
3674,96,02/12/2015,routine
3674,98,06/25/2014,routine
3674,94,08/20/2013,routine
3676,76,01/07/2016,routine
3676,85,06/19/2015,routine
3676,74,10/06/2014,routine
3676,81,02/11/2014,routine
3677,92,06/06/2014,routine
3677,86,10/03/2013,routine
3678,86,01/21/2015,routine
3678,86,05/07/2014,routine
3678,87,09/26/2013,routine
3682,76,03/25/2014,routine
3682,87,10/29/2013,routine
3682,89,06/03/2013,routine
3690,94,08/06/2014,routine
3690,96,11/18/2013,routine
3690,98,05/28/2013,routine
3693,66,02/03/2016,routine
3693,73,04/02/2014,routine
3699,94,03/26/2015,routine
3699,100,03/11/2014,routine
3699,96,06/19/2013,routine
3707,100,03/11/2015,routine
3707,94,05/28/2014,routine
3707,94,07/10/2013,routine
3711,90,05/22/2015,routine
3711,96,12/09/2013,routine
3715,85,06/08/2015,routine
3715,100,04/17/2014,routine
3715,98,10/22/2013,routine
3715,98,04/26/2013,routine
3727,90,02/13/2015,routine
3727,86,01/17/2014,routine
3727,88,05/21/2013,routine
3728,92,05/22/2014,routine
3728,81,07/11/2013,routine
3729,94,10/29/2015,routine
3729,78,09/08/2014,routine
3729,82,10/31/2013,routine
3731,80,04/02/2015,routine
3731,90,08/20/2014,routine
3736,91,04/05/2016,routine
3736,89,10/19/2015,routine
3736,94,09/15/2014,routine
3736,91,06/04/2014,routine
3736,100,01/07/2014,routine
3736,92,06/19/2013,routine
3738,91,09/08/2015,routine
3738,100,03/09/2015,routine
3738,90,09/26/2014,routine
3738,96,06/04/2014,routine
3738,96,01/09/2014,routine
3739,100,06/20/2014,routine
3739,100,08/13/2013,routine
3741,88,05/11/2015,routine
3741,96,04/11/2014,routine
3741,92,10/08/2013,routine
3743,89,03/15/2016,routine
3743,94,09/29/2015,routine
3743,87,07/22/2014,routine
3743,92,03/10/2014,routine
3743,96,07/19/2013,routine
3750,80,10/02/2015,routine
3750,68,12/03/2014,routine
3750,91,02/26/2014,routine
3750,85,08/26/2013,routine
3752,98,04/18/2014,routine
3752,100,10/25/2013,routine
3752,94,04/30/2013,routine
3757,96,04/22/2015,routine
3757,96,02/25/2014,routine
3757,92,07/23/2013,routine
3769,94,06/02/2015,routine
3769,90,10/03/2013,routine
3770,86,10/16/2014,routine
3770,77,01/21/2014,routine
3776,86,12/23/2015,routine
3776,83,04/17/2015,routine
3776,92,06/10/2013,routine
3784,94,06/04/2015,routine
3784,92,06/09/2014,routine
3784,94,10/07/2013,routine
3790,100,02/16/2016,routine
3790,100,01/15/2015,routine
3790,96,11/19/2013,routine
3791,92,02/16/2016,routine
3791,96,01/15/2015,routine
3791,94,11/19/2013,routine
3794,90,06/25/2015,routine
3794,85,05/20/2014,routine
3794,92,05/06/2013,routine
3795,84,11/24/2014,routine
3795,94,08/19/2013,routine
3796,100,03/04/2015,routine
3796,96,05/06/2014,routine
3796,100,04/25/2013,routine
3800,100,08/28/2015,routine
3800,92,07/31/2014,routine
3800,98,08/08/2013,routine
3802,77,05/21/2015,routine
3802,92,07/08/2014,routine
3803,96,02/09/2015,routine
3803,96,12/12/2013,routine
3809,93,09/16/2014,routine
3809,93,02/25/2014,routine
3816,79,12/02/2015,routine
3816,78,07/31/2014,routine
3816,83,11/14/2013,routine
3817,74,04/07/2016,routine
3817,83,05/13/2015,routine
3817,88,04/02/2014,routine
3817,70,07/22/2013,routine
3819,85,06/10/2015,routine
3819,66,04/22/2014,routine
3819,76,07/09/2013,routine
3822,72,04/21/2015,routine
3822,72,12/23/2013,routine
3825,80,10/07/2015,routine
3825,74,05/15/2014,routine
3825,59,10/02/2013,routine
3827,100,05/07/2014,routine
3827,81,06/26/2013,routine
3832,84,11/08/2013,routine
3834,100,03/28/2016,routine
3834,85,04/20/2015,routine
3834,86,09/10/2013,routine
3838,96,06/22/2015,routine
3838,93,04/30/2014,routine
3838,92,11/22/2013,routine
3838,88,05/23/2013,routine
3839,90,01/07/2016,routine
3839,100,04/17/2014,routine
3839,91,10/17/2013,routine
3839,78,04/24/2013,routine
3846,76,09/09/2015,routine
3846,96,01/21/2014,routine
3846,96,08/02/2013,routine
3850,76,11/17/2015,routine
3850,82,05/06/2014,routine
3850,80,10/29/2013,routine
3850,86,05/20/2013,routine
3855,94,12/29/2015,routine
3855,86,09/17/2014,routine
3855,92,11/22/2013,routine
3858,83,05/20/2015,routine
3858,90,09/20/2013,routine
3859,96,05/22/2014,routine
3859,86,10/07/2013,routine
3861,90,09/26/2014,routine
3861,98,02/18/2014,routine
3861,100,05/28/2013,routine
3862,77,03/04/2015,routine
3862,78,11/06/2013,routine
3864,87,03/11/2015,routine
3864,80,06/02/2014,routine
3864,90,11/18/2013,routine
3867,98,09/22/2015,routine
3867,79,06/24/2015,routine
3867,90,04/30/2014,routine
3867,81,09/03/2013,routine
3868,96,03/08/2016,routine
3868,91,03/18/2015,routine
3868,94,04/29/2014,routine
3868,91,09/23/2013,routine
3869,94,01/27/2016,routine
3869,96,04/14/2014,routine
3869,81,07/19/2013,routine
3870,81,11/19/2015,routine
3870,91,08/28/2014,routine
3870,91,03/27/2014,routine
3870,87,08/20/2013,routine
3871,92,11/19/2015,routine
3871,91,02/26/2014,routine
3871,91,06/04/2013,routine
3875,88,05/14/2015,routine
3875,83,04/29/2014,routine
3875,96,10/04/2013,routine
3877,93,10/21/2014,routine
3877,92,10/03/2013,routine
3881,86,12/23/2014,routine
3881,85,03/26/2014,routine
3881,88,07/29/2013,routine
3885,79,12/10/2014,routine
3885,90,01/14/2014,routine
3885,92,05/09/2013,routine
3888,92,05/12/2014,routine
3892,90,02/03/2015,routine
3892,92,03/05/2014,routine
3895,62,08/18/2015,routine
3895,78,07/15/2014,routine
3895,82,10/02/2013,routine
3896,100,03/11/2015,routine
3896,94,03/28/2014,routine
3896,96,06/12/2013,routine
3898,85,10/02/2015,routine
3898,83,09/20/2013,routine
3899,96,08/31/2015,routine
3899,88,01/20/2015,routine
3899,78,02/14/2014,routine
3899,90,04/25/2013,routine
3902,87,10/29/2015,routine
3902,94,03/02/2015,routine
3902,96,09/05/2014,routine
3902,89,01/23/2014,routine
3902,100,06/07/2013,routine
3910,92,03/18/2014,routine
3910,88,08/08/2013,routine
3911,94,01/04/2016,routine
3911,96,03/03/2015,routine
3911,96,08/11/2014,routine
3911,98,01/30/2014,routine
3911,94,05/08/2013,routine
3920,94,11/07/2014,routine
3920,96,04/02/2014,routine
3920,92,10/15/2013,routine
3924,87,03/30/2016,routine
3924,98,08/26/2014,routine
3924,90,03/04/2014,routine
3926,92,03/04/2016,routine
3926,94,03/12/2014,routine
3929,89,09/03/2014,routine
3935,96,03/13/2015,routine
3935,94,01/09/2014,routine
3936,94,04/05/2016,routine
3936,94,10/17/2014,routine
3936,88,04/29/2014,routine
3936,88,12/06/2013,routine
3936,92,09/12/2013,routine
3936,90,04/24/2013,routine
3942,88,10/26/2015,routine
3942,92,09/23/2014,routine
3942,92,01/27/2014,routine
3942,84,07/24/2013,routine
3948,90,03/28/2016,routine
3948,78,08/13/2014,routine
3948,81,01/27/2014,routine
3948,73,05/29/2013,routine
3951,84,01/20/2016,routine
3951,86,01/08/2015,routine
3951,81,06/23/2014,routine
3951,88,02/13/2014,routine
3951,81,05/28/2013,routine
3953,79,04/01/2015,routine
3953,83,07/08/2014,routine
3953,75,02/13/2014,routine
3955,90,04/07/2014,routine
3955,91,05/23/2013,routine
3959,100,06/03/2015,routine
3959,100,04/09/2014,routine
3960,100,04/22/2014,routine
3960,100,07/12/2013,routine
3962,94,04/29/2014,routine
3962,87,06/26/2013,routine
3963,72,04/23/2014,routine
3963,91,07/19/2013,routine
3972,98,11/14/2014,routine
3972,100,01/29/2014,routine
3972,100,05/13/2013,routine
3982,92,12/15/2014,routine
3982,90,03/18/2014,routine
3982,81,08/27/2013,routine
4025,81,11/03/2015,routine
4025,83,10/28/2013,routine
4037,86,07/07/2015,routine
4037,91,04/10/2014,routine
4037,91,09/17/2013,routine
4056,100,05/20/2015,routine
4056,100,05/14/2014,routine
4056,98,01/27/2014,routine
4057,89,06/30/2014,routine
4057,100,01/23/2014,routine
4057,96,05/09/2013,routine
4068,96,09/15/2014,routine
4068,94,05/29/2013,routine
4071,78,10/21/2014,routine
4071,83,09/18/2013,routine
4072,98,09/15/2014,routine
4072,87,05/29/2013,routine
4078,100,08/18/2014,routine
4078,100,03/14/2014,routine
4078,98,08/20/2013,routine
4085,98,02/10/2016,routine
4085,98,07/22/2015,routine
4085,96,01/07/2015,routine
4085,96,06/17/2014,routine
4085,96,02/05/2014,routine
4108,100,06/03/2015,routine
4108,100,04/09/2014,routine
4127,96,02/20/2015,routine
4127,79,06/20/2014,routine
4127,96,12/12/2013,routine
4140,88,04/08/2015,routine
4140,96,06/05/2014,routine
4140,92,06/12/2013,routine
4145,90,01/16/2015,routine
4145,90,01/29/2014,routine
4145,94,04/24/2013,routine
4152,98,03/13/2014,routine
4158,81,03/26/2014,routine
4158,84,08/09/2013,routine
4171,100,04/27/2015,routine
4171,96,03/12/2014,routine
4184,94,06/05/2014,routine
4184,98,11/14/2013,routine
4209,98,03/30/2016,routine
4209,98,02/09/2015,routine
4209,98,03/11/2014,routine
4209,94,08/29/2013,routine
4209,88,04/25/2013,routine
4231,98,03/12/2014,routine
4249,92,03/04/2016,routine
4249,92,06/03/2014,routine
4249,89,03/05/2014,routine
4257,92,04/13/2015,routine
4257,87,01/06/2014,routine
4323,86,05/19/2015,routine
4323,94,06/05/2014,routine
4323,96,06/12/2013,routine
4335,87,05/07/2015,routine
4335,90,03/07/2014,routine
4372,100,02/26/2016,routine
4372,100,04/29/2014,routine
4372,94,08/20/2013,routine
4400,96,08/27/2015,routine
4400,89,05/29/2014,routine
4400,92,08/22/2013,routine
4412,100,11/17/2015,routine
4412,96,02/14/2014,routine
4416,94,04/22/2014,routine
4416,94,09/23/2013,routine
4421,94,03/30/2016,routine
4421,94,07/09/2014,routine
4421,96,01/02/2014,routine
4424,100,05/04/2015,routine
4424,86,03/05/2014,routine
4424,85,12/04/2013,routine
4425,94,05/07/2014,routine
4425,92,10/28/2013,routine
4425,87,04/29/2013,routine
4427,81,09/09/2014,routine
4427,86,04/10/2014,routine
4427,88,10/31/2013,routine
4434,100,11/09/2015,routine
4434,96,08/12/2014,routine
4434,96,01/16/2014,routine
4434,100,07/10/2013,routine
4438,90,12/15/2014,routine
4438,92,04/10/2014,routine
4438,90,10/31/2013,routine
4445,88,03/07/2016,routine
4445,90,07/09/2015,routine
4445,86,07/21/2014,routine
4445,90,06/17/2013,routine
4447,92,04/21/2015,routine
4447,98,01/09/2014,routine
4449,86,01/06/2016,routine
4449,91,11/04/2014,routine
4449,90,05/28/2014,routine
4449,98,11/21/2013,routine
4449,92,04/30/2013,routine
4461,88,12/05/2014,routine
4461,96,11/01/2013,routine
4462,84,02/26/2015,routine
4462,84,06/25/2014,routine
4465,90,11/04/2015,routine
4465,94,06/30/2014,routine
4465,92,10/31/2013,routine
4469,94,09/08/2015,routine
4469,96,03/17/2014,routine
4469,98,06/04/2013,routine
4474,100,06/01/2015,routine
4474,98,01/31/2014,routine
4474,96,07/31/2013,routine
4475,100,02/06/2014,routine
4475,100,08/05/2013,routine
4476,96,03/07/2016,routine
4476,100,10/28/2014,routine
4476,96,03/14/2014,routine
4478,98,10/03/2014,routine
4478,96,12/16/2013,routine
4479,85,09/01/2015,routine
4479,84,03/25/2014,routine
4479,86,10/07/2013,routine
4480,100,02/26/2016,routine
4480,100,12/15/2014,routine
4480,100,03/07/2014,routine
4480,100,08/14/2013,routine
4481,94,06/22/2015,routine
4481,94,06/02/2014,routine
4481,96,01/09/2014,routine
4481,96,06/04/2013,routine
4483,94,02/08/2016,routine
4483,94,09/08/2014,routine
4483,96,02/18/2014,routine
4483,96,07/29/2013,routine
4492,100,10/17/2014,routine
4492,100,04/09/2014,routine
4492,96,10/03/2013,routine
4492,100,04/22/2013,routine
4495,100,02/09/2016,routine
4495,100,02/10/2015,routine
4495,100,04/24/2014,routine
4495,100,09/25/2013,routine
4500,92,09/16/2015,routine
4500,83,04/28/2015,routine
4500,98,01/22/2014,routine
4500,89,07/29/2013,routine
4502,77,05/01/2014,routine
4502,86,09/26/2013,routine
4509,96,04/20/2015,routine
4509,91,03/14/2014,routine
4509,96,09/10/2013,routine
4512,98,06/03/2015,routine
4512,100,02/06/2014,routine
4519,98,10/14/2014,routine
4519,100,04/14/2014,routine
4519,96,10/18/2013,routine
4519,96,04/22/2013,routine
4530,100,06/24/2014,routine
4530,100,01/23/2014,routine
4530,100,01/21/2014,routine
4530,100,04/23/2013,routine
4531,83,11/05/2015,routine
4531,88,06/10/2014,routine
4531,81,10/21/2013,routine
4532,79,04/21/2015,routine
4532,94,10/24/2013,routine
4533,91,11/04/2015,routine
4533,70,10/15/2014,routine
4533,76,10/01/2013,routine
4535,91,04/22/2015,routine
4535,86,03/12/2014,routine
4535,92,09/05/2013,routine
4538,100,10/21/2014,routine
4538,96,04/16/2014,routine
4538,100,10/16/2013,routine
4538,98,04/22/2013,routine
4539,96,06/26/2014,routine
4539,90,11/26/2013,routine
4539,96,04/26/2013,routine
4542,96,08/14/2014,routine
4542,88,01/31/2014,routine
4542,90,05/24/2013,routine
4544,86,07/13/2015,routine
4544,98,06/09/2014,routine
4544,87,12/05/2013,routine
4544,90,06/05/2013,routine
4545,96,03/17/2016,routine
4545,96,05/28/2015,routine
4545,100,11/13/2014,routine
4545,96,05/13/2014,routine
4545,100,11/19/2013,routine
4545,98,06/05/2013,routine
4546,94,02/27/2016,routine
4546,94,01/15/2014,routine
4548,98,03/29/2016,routine
4548,98,05/30/2014,routine
4548,92,10/10/2013,routine
4553,90,01/16/2015,routine
4553,92,04/10/2014,routine
4553,93,09/09/2013,routine
4555,92,04/14/2016,routine
4555,90,09/19/2014,routine
4555,92,01/27/2014,routine
4555,96,05/15/2013,routine
4558,94,06/24/2015,routine
4558,90,07/14/2014,routine
4558,92,01/13/2014,routine
4558,72,06/20/2013,routine
4559,92,10/06/2015,routine
4559,96,06/09/2014,routine
4559,96,12/16/2013,routine
4559,96,07/17/2013,routine
4584,96,04/05/2016,routine
4584,92,09/23/2015,routine
4584,92,08/11/2014,routine
4584,100,02/14/2014,routine
4584,98,07/19/2013,routine
4586,94,05/26/2015,routine
4586,90,05/27/2014,routine
4586,96,10/25/2013,routine
4588,81,04/14/2015,routine
4588,68,03/04/2014,routine
4590,80,03/07/2016,routine
4590,78,07/28/2014,routine
4590,76,10/21/2013,routine
4592,92,12/21/2015,routine
4592,94,06/05/2014,routine
4592,98,10/16/2013,routine
4593,100,06/12/2015,routine
4593,98,05/30/2014,routine
4593,98,11/08/2013,routine
4594,94,11/02/2015,routine
4594,92,02/20/2015,routine
4594,89,03/24/2014,routine
4594,90,07/16/2013,routine
4598,84,03/14/2014,routine
4607,69,03/16/2016,routine
4607,72,08/04/2015,routine
4607,70,10/07/2014,routine
4607,80,10/15/2013,routine
4608,92,11/03/2015,routine
4608,55,10/08/2014,routine
4608,71,07/22/2013,routine
4610,92,04/20/2015,routine
4610,92,08/13/2014,routine
4610,86,02/11/2014,routine
4610,89,07/02/2013,routine
4614,70,05/05/2015,routine
4614,72,06/17/2014,routine
4614,71,08/21/2013,routine
4618,100,04/01/2015,routine
4618,96,05/16/2014,routine
4618,96,08/29/2013,routine
4620,90,10/22/2014,routine
4620,88,02/12/2014,routine
4620,92,07/26/2013,routine
4621,77,06/16/2015,routine
4621,70,06/02/2014,routine
4621,74,10/10/2013,routine
4622,82,05/05/2015,routine
4622,81,04/15/2014,routine
4622,71,05/06/2013,routine
4623,84,02/26/2015,routine
4623,92,06/27/2014,routine
4627,81,11/20/2014,routine
4627,96,02/13/2014,routine
4627,96,07/03/2013,routine
4628,96,10/01/2014,routine
4628,98,04/03/2014,routine
4628,98,08/06/2013,routine
4630,100,03/05/2015,routine
4630,100,09/04/2014,routine
4630,100,03/06/2014,routine
4630,100,09/05/2013,routine
4634,100,10/07/2015,routine
4634,96,02/18/2014,routine
4634,100,06/24/2013,routine
4636,96,04/05/2016,routine
4636,100,05/07/2015,routine
4636,100,11/04/2014,routine
4636,100,05/06/2014,routine
4636,100,11/12/2013,routine
4636,100,05/22/2013,routine
4637,74,03/05/2015,routine
4637,88,06/26/2014,routine
4637,90,12/23/2013,routine
4637,85,05/03/2013,routine
4638,84,04/30/2014,routine
4638,83,09/12/2013,routine
4642,77,03/14/2016,routine
4642,92,06/07/2014,routine
4643,71,05/23/2014,routine
4643,87,05/22/2013,routine
4650,93,03/12/2015,routine
4650,98,02/19/2014,routine
4650,100,06/26/2013,routine
4654,88,12/18/2015,routine
4654,90,03/30/2015,routine
4654,85,08/21/2014,routine
4654,94,02/24/2014,routine
4656,94,04/11/2016,routine
4656,94,12/30/2014,routine
4656,86,02/13/2014,routine
4656,86,05/29/2013,routine
4661,82,06/13/2014,routine
4661,88,12/13/2013,routine
4661,88,05/30/2013,routine
4665,88,04/23/2015,routine
4665,96,06/03/2014,routine
4665,90,12/05/2013,routine
4665,93,06/05/2013,routine
4667,96,08/29/2014,routine
4667,100,02/04/2014,routine
4667,96,06/18/2013,routine
4668,79,05/01/2014,routine
4668,92,08/05/2013,routine
4670,72,03/24/2016,routine
4670,88,06/18/2014,routine
4670,72,10/24/2013,routine
4671,96,10/30/2014,routine
4671,98,04/28/2014,routine
4671,100,10/28/2013,routine
4672,85,06/24/2014,routine
4672,90,01/08/2014,routine
4672,83,06/19/2013,routine
4678,84,03/11/2016,routine
4678,98,06/05/2014,routine
4678,96,04/23/2013,routine
4681,100,04/01/2016,routine
4681,100,10/21/2014,routine
4681,100,04/21/2014,routine
4681,100,10/21/2013,routine
4683,96,02/22/2016,routine
4683,100,06/16/2015,routine
4683,98,12/30/2014,routine
4683,94,06/12/2014,routine
4683,94,12/03/2013,routine
4683,98,06/24/2013,routine
4685,94,03/29/2016,routine
4685,96,05/04/2015,routine
4685,98,10/17/2014,routine
4685,92,04/10/2014,routine
4685,94,10/16/2013,routine
4686,92,10/06/2015,routine
4686,92,03/31/2015,routine
4686,96,06/18/2014,routine
4686,85,12/17/2013,routine
4686,96,06/12/2013,routine
4688,96,04/01/2016,routine
4688,96,05/07/2015,routine
4688,94,11/04/2014,routine
4688,100,04/30/2014,routine
4688,100,11/12/2013,routine
4688,98,05/22/2013,routine
4692,98,03/04/2015,routine
4692,96,06/10/2014,routine
4692,96,12/05/2013,routine
4692,94,06/19/2013,routine
4694,94,03/03/2014,routine
4694,96,09/19/2013,routine
4700,92,06/09/2014,routine
4700,96,12/16/2013,routine
4700,96,07/17/2013,routine
4702,96,01/27/2016,routine
4702,96,08/26/2014,routine
4702,100,02/06/2014,routine
4702,96,07/18/2013,routine
4703,94,05/15/2015,routine
4703,88,08/13/2014,routine
4703,90,12/20/2013,routine
4703,90,05/22/2013,routine
4705,83,03/16/2016,routine
4705,78,09/09/2014,routine
4705,96,01/03/2014,routine
4705,94,05/24/2013,routine
4706,94,06/11/2015,routine
4706,98,10/30/2014,routine
4706,96,02/14/2014,routine
4706,100,06/19/2013,routine
4708,94,11/21/2015,routine
4708,86,05/15/2015,routine
4708,96,04/22/2014,routine
4708,96,09/09/2013,routine
4716,88,04/07/2015,routine
4716,92,07/24/2014,routine
4716,94,12/12/2013,routine
4716,83,05/23/2013,routine
4718,94,02/28/2014,routine
4718,92,09/03/2013,routine
4729,92,06/23/2015,routine
4729,93,06/09/2014,routine
4729,85,09/16/2013,routine
4732,77,02/02/2016,routine
4732,88,12/11/2014,routine
4732,86,08/20/2014,routine
4732,96,04/10/2014,routine
4732,96,11/08/2013,routine
4732,92,05/08/2013,routine
4734,88,02/04/2015,routine
4734,92,06/16/2014,routine
4734,89,11/04/2013,routine
4739,82,04/14/2015,routine
4739,89,06/18/2013,routine
4746,75,09/21/2015,routine
4746,91,03/28/2014,routine
4753,92,07/14/2014,routine
4753,91,12/13/2013,routine
4754,88,12/18/2015,routine
4754,88,11/21/2014,routine
4754,98,02/05/2014,routine
