business_id,date,description
4323,06/05/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 5/19/2015 ]
4323,06/05/2014,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 5/19/2015 ]
4323,06/12/2013,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 6/3/2014 ]
4335,05/07/2015,High risk vermin infestation  [ date violation corrected: 5/13/2015 ]
4335,05/07/2015,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 5/7/2015 ]
4335,05/07/2015,Foods not protected from contamination  [ date violation corrected: 5/7/2015 ]
4335,03/07/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 4/10/2014 ]
4335,03/07/2014,Inadequate ventilation or lighting  [ date violation corrected: 4/10/2014 ]
4335,03/07/2014,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 4/10/2014 ]
4335,03/07/2014,Moderate risk food holding temperature   [ date violation corrected: 4/10/2014 ]
4372,08/20/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 4/29/2014 ]
4372,08/20/2013,Moderate risk vermin infestation  [ date violation corrected: 4/29/2014 ]
4400,08/27/2015,Inadequate and inaccessible handwashing facilities
4400,05/29/2014,High risk vermin infestation  [ date violation corrected: 5/30/2014 ]
4400,05/29/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 5/30/2014 ]
4400,05/29/2014,Improper or defective plumbing  [ date violation corrected: 5/30/2014 ]
4400,08/22/2013,Foods not protected from contamination  [ date violation corrected: 5/29/2014 ]
4400,08/22/2013,Moderate risk vermin infestation  [ date violation corrected: 5/29/2014 ]
4412,02/14/2014,Inadequate warewashing facilities or equipment  [ date violation corrected: 11/17/2015 ]
4412,02/14/2014,Improper or defective plumbing  [ date violation corrected: 11/17/2015 ]
4416,04/22/2014,Moderate risk food holding temperature 
4416,04/22/2014,Inadequate warewashing facilities or equipment
4416,09/23/2013,Moderate risk vermin infestation  [ date violation corrected: 4/22/2014 ]
4416,09/23/2013,Permit license or inspection report not posted  [ date violation corrected: 4/22/2014 ]
4421,03/30/2016,Foods not protected from contamination
4421,03/30/2016,Unclean or degraded floors walls or ceilings
4421,07/09/2014,Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 3/30/2016 ]
4421,07/09/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 3/30/2016 ]
4421,01/02/2014,Food safety certificate or food handler card not available  [ date violation corrected: 7/9/2014 ]
4421,01/02/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 7/9/2014 ]
4424,03/05/2014,High risk food holding temperature   [ date violation corrected: 5/4/2015 ]
4424,03/05/2014,Unclean hands or improper use of gloves  [ date violation corrected: 3/5/2014 ]
4424,12/04/2013,Unclean hands or improper use of gloves  [ date violation corrected: 3/5/2014 ]
4424,12/04/2013,Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 3/5/2014 ]
4424,12/04/2013,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 3/5/2014 ]
4425,05/07/2014,Improper storage of equipment utensils or linens
4425,05/07/2014,Inadequate warewashing facilities or equipment
4425,05/07/2014,Permit license or inspection report not posted
4425,10/28/2013,Improper storage use or identification of toxic substances  [ date violation corrected: 5/7/2014 ]
4425,10/28/2013,Moderate risk food holding temperature   [ date violation corrected: 5/7/2014 ]
4425,10/28/2013,Inadequate or unsanitary refuse containers or area or no garbage service  [ date violation corrected: 5/7/2014 ]
4425,04/29/2013,Unclean hands or improper use of gloves  [ date violation corrected: 4/29/2013 ]
4425,04/29/2013,Moderate risk food holding temperature   [ date violation corrected: 10/28/2013 ]
4425,04/29/2013,Inadequate or unsanitary refuse containers or area or no garbage service  [ date violation corrected: 10/28/2013 ]
4427,09/09/2014,Unpermitted food facility
4427,09/09/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 9/10/2014 ]
4427,09/09/2014,Improper storage of equipment utensils or linens  [ date violation corrected: 9/10/2014 ]
4427,09/09/2014,Employee eating or smoking  [ date violation corrected: 9/29/2014 ]
4427,09/09/2014,Improper food storage  [ date violation corrected: 9/29/2014 ]
4427,09/09/2014,High risk vermin infestation  [ date violation corrected: 9/29/2014 ]
4427,04/10/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 9/9/2014 ]
4427,04/10/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 9/9/2014 ]
4427,04/10/2014,Unclean nonfood contact surfaces  [ date violation corrected: 9/9/2014 ]
4427,04/10/2014,Improper storage of equipment utensils or linens  [ date violation corrected: 9/9/2014 ]
4427,04/10/2014,Inadequate warewashing facilities or equipment  [ date violation corrected: 9/9/2014 ]
4427,04/10/2014,Food safety certificate or food handler card not available  [ date violation corrected: 9/9/2014 ]
4427,10/31/2013,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 4/10/2014 ]
4427,10/31/2013,Improper storage of equipment utensils or linens  [ date violation corrected: 4/10/2014 ]
4427,10/31/2013,Unclean unmaintained or improperly constructed toilet facilities  [ date violation corrected: 4/10/2014 ]
4427,10/31/2013,Insufficient hot water or running water  [ date violation corrected: 4/10/2014 ]
4434,08/12/2014,Moderate risk food holding temperature   [ date violation corrected: 11/9/2015 ]
4434,01/16/2014,Inadequate warewashing facilities or equipment  [ date violation corrected: 8/12/2014 ]
4434,01/16/2014,Low risk vermin infestation  [ date violation corrected: 8/12/2014 ]
4438,12/15/2014,Unclean nonfood contact surfaces
4438,12/15/2014,Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 12/22/2014 ]
4438,12/15/2014,Unapproved or unmaintained equipment or utensils
4438,12/15/2014,Inadequate ventilation or lighting  [ date violation corrected: 12/20/2014 ]
4438,04/10/2014,Unclean nonfood contact surfaces  [ date violation corrected: 12/15/2014 ]
4438,04/10/2014,Inadequate ventilation or lighting  [ date violation corrected: 12/15/2014 ]
4438,04/10/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 12/15/2014 ]
4438,10/31/2013,Unclean unmaintained or improperly constructed toilet facilities  [ date violation corrected: 11/20/2013 ]
4438,10/31/2013,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 11/20/2013 ]
4438,10/31/2013,Unclean nonfood contact surfaces  [ date violation corrected: 11/20/2013 ]
4438,10/31/2013,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 11/20/2013 ]
4445,03/07/2016,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 3/14/2016 ]
4445,03/07/2016,Food safety certificate or food handler card not available  [ date violation corrected: 3/14/2016 ]
4445,03/07/2016,Improper food storage  [ date violation corrected: 3/14/2016 ]
4445,03/07/2016,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 3/14/2016 ]
4445,03/07/2016,Unclean nonfood contact surfaces  [ date violation corrected: 3/14/2016 ]
4445,07/09/2015,Improper storage of equipment utensils or linens  [ date violation corrected: 3/7/2016 ]
4445,07/09/2015,Foods not protected from contamination  [ date violation corrected: 3/7/2016 ]
4445,07/09/2015,Unclean or degraded floors walls or ceilings  [ date violation corrected: 3/7/2016 ]
4445,07/09/2015,Low risk vermin infestation  [ date violation corrected: 3/7/2016 ]
4445,07/21/2014,Inadequate warewashing facilities or equipment  [ date violation corrected: 8/20/2014 ]
4445,07/21/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 8/20/2014 ]
4445,07/21/2014,Moderate risk food holding temperature   [ date violation corrected: 8/20/2014 ]
4445,07/21/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 8/20/2014 ]
4445,07/21/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 8/20/2014 ]
4445,06/17/2013,Inadequate or unsanitary refuse containers or area or no garbage service  [ date violation corrected: 7/21/2014 ]
4445,06/17/2013,Consumer advisory not provided for raw or undercooked foods  [ date violation corrected: 7/21/2014 ]
4445,06/17/2013,Reservice of previously served foods  [ date violation corrected: 7/21/2014 ]
4447,04/21/2015,Improper or defective plumbing  [ date violation corrected: 4/28/2015 ]
4447,04/21/2015,Unclean nonfood contact surfaces  [ date violation corrected: 4/28/2015 ]
4447,04/21/2015,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 4/28/2015 ]
4447,04/21/2015,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 4/28/2015 ]
4447,01/09/2014,Inadequate warewashing facilities or equipment  [ date violation corrected: 2/6/2014 ]
4449,01/06/2016,Wiping cloths not clean or properly stored or inadequate sanitizer
4449,01/06/2016,Moderate risk food holding temperature 
4449,01/06/2016,Inadequate and inaccessible handwashing facilities
4449,01/06/2016,Employee eating or smoking
4449,11/04/2014,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 12/28/2015 ]
4449,11/04/2014,Unclean hands or improper use of gloves  [ date violation corrected: 12/28/2015 ]
4449,05/28/2014,Insufficient hot water or running water  [ date violation corrected: 11/3/2014 ]
4449,05/28/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 11/3/2014 ]
4449,05/28/2014,Moderate risk food holding temperature   [ date violation corrected: 11/3/2014 ]
4449,11/21/2013,Inadequate dressing rooms or improper storage of personal items  [ date violation corrected: 2/4/2014 ]
4449,04/30/2013,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 5/8/2013 ]
4449,04/30/2013,Unclean nonfood contact surfaces  [ date violation corrected: 5/8/2013 ]
4449,04/30/2013,Inadequate dressing rooms or improper storage of personal items  [ date violation corrected: 11/21/2013 ]
4461,12/05/2014,Unclean or degraded floors walls or ceilings
4461,12/05/2014,Improper food storage
4461,12/05/2014,Inadequately cleaned or sanitized food contact surfaces
4461,12/05/2014,Inadequate and inaccessible handwashing facilities
4461,11/01/2013,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 11/1/2013 ]
4462,02/26/2015,Inadequately cleaned or sanitized food contact surfaces
4462,02/26/2015,Inadequate and inaccessible handwashing facilities
4462,02/26/2015,Inadequate dressing rooms or improper storage of personal items
4462,02/26/2015,Moderate risk food holding temperature 
4462,02/26/2015,Unapproved or unmaintained equipment or utensils
4462,06/25/2014,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 7/17/2014 ]
4462,06/25/2014,Inadequate procedures or records for time as a public health control   [ date violation corrected: 7/17/2014 ]
4462,06/25/2014,Moderate risk food holding temperature   [ date violation corrected: 7/17/2014 ]
4462,06/25/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 7/17/2014 ]
4465,11/04/2015,Unclean nonfood contact surfaces
4465,11/04/2015,Improper food storage
4465,11/04/2015,Foods not protected from contamination
4465,11/04/2015,Improper storage of equipment utensils or linens
4465,06/30/2014,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 11/4/2015 ]
4465,06/30/2014,Moderate risk food holding temperature   [ date violation corrected: 11/4/2015 ]
4465,10/31/2013,Employee eating or smoking  [ date violation corrected: 6/30/2014 ]
4465,10/31/2013,Foods not protected from contamination  [ date violation corrected: 6/30/2014 ]
4469,09/08/2015,Low risk vermin infestation
4469,09/08/2015,Inadequate and inaccessible handwashing facilities
4469,03/17/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 9/8/2015 ]
4469,03/17/2014,Permit license or inspection report not posted  [ date violation corrected: 9/8/2015 ]
4469,06/04/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 3/17/2014 ]
4474,01/31/2014,Food safety certificate or food handler card not available  [ date violation corrected: 1/31/2014 ]
4474,07/31/2013,Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 7/31/2013 ]
4476,03/07/2016,Moderate risk food holding temperature 
4476,03/14/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 10/28/2014 ]
4478,10/03/2014,Permit license or inspection report not posted
4478,12/16/2013,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 10/3/2014 ]
4478,12/16/2013,Permit license or inspection report not posted  [ date violation corrected: 10/3/2014 ]
4479,09/01/2015,Moderate risk vermin infestation  [ date violation corrected: 9/15/2015 ]
4479,09/01/2015,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 9/15/2015 ]
4479,09/01/2015,Unauthorized or unsafe use of time as a public health control measure  [ date violation corrected: 9/15/2015 ]
4479,03/25/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 4/4/2014 ]
4479,03/25/2014,Unclean nonfood contact surfaces  [ date violation corrected: 4/4/2014 ]
4479,03/25/2014,Improper food storage  [ date violation corrected: 4/4/2014 ]
4479,03/25/2014,Improper storage of equipment utensils or linens  [ date violation corrected: 9/1/2015 ]
4479,03/25/2014,Low risk vermin infestation  [ date violation corrected: 4/4/2014 ]
4479,03/25/2014,Inadequate ventilation or lighting  [ date violation corrected: 9/1/2015 ]
